ID,RegistrationDate,District,same_as_wikidata_distrito,Hood,same_as_wikidata_hood,HoodCanonized,Street,same_as_wikidata_street,StreetCanonized,Direction,DirectionCanonized,Number,Company,same_as_wikidata_company,Places,Longitude,Latitude
93,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Goya,https://www.wikidata.org/wiki/Q28015873,CalleDeGoya, Calle De Goya 3,CalleDeGoya3,3,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6894124,40.4256984
94,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,paseo de Recoletos,https://www.wikidata.org/wiki/Q2550870,PaseoDeRecoletos, Paseo De Recoletos 22,PaseoDeRecoletos22,22,BiciMAD,https://www.wikidata.org/wiki/Q17402113,21,-3.6907044,40.4233686
95,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Claudio Coello,https://www.wikidata.org/wiki/Q28059043,CalleDeClaudioCoello, Calle De Claudio Coello 19,CalleDeClaudioCoello19,19,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6869914,40.4226634
96,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Alcalá,https://www.wikidata.org/wiki/Q2424746,CalleDeAlcala, Calle De Alcala 111,CalleDeAlcala111,111,BiciMAD,https://www.wikidata.org/wiki/Q17402113,27,-3.6820471,40.4220516
97,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,04-02Goya,avenida de Menéndez Pelayo,https://www.wikidata.org/wiki/Q28936960,AvenidaDeMenendezPelayo, Avenida De Menendez Pelayo 1,AvenidaDeMenendezPelayo1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,27,-3.6801515,40.4224846
98,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,04-02Goya, Avenida De Felipe Ii,,AvenidaDeFelipeIi, Avenida De Felipe Ii 5,AvenidaDeFelipeIi5,5,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6754079,40.4241911
99,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Alcántara,https://www.wikidata.org/wiki/Q28070781,CalleDeAlcantara, Calle De Alcantara 2,CalleDeAlcantara2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6739638,40.4261048
100,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Goya,https://www.wikidata.org/wiki/Q28015873,CalleDeGoya, Calle De Goya 99,CalleDeGoya99,99,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6738777,40.4247843
101,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,04-02Goya,calle de Jorge Juan,https://www.wikidata.org/wiki/Q28070822,CalleDeJorgeJuan, Calle De Jorge Juan 131,CalleDeJorgeJuan131,131,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6694246,40.4231223
102,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Alcalá,https://www.wikidata.org/wiki/Q2424746,CalleDeAlcala, Calle De Alcala 95,CalleDeAlcala95,95,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6840806,40.4211552
103,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,04-06Castellana,calle de José Ortega y Gasset,https://www.wikidata.org/wiki/Q16540548,CalleDeJoseOrtegaYGasset, Calle De Jose Ortega Y Gasset 4,CalleDeJoseOrtegaYGasset4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6865351,40.4303733
104,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 4,PaseoDeLaCastellana4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,21,-3.6895792,40.4267658
105,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 46,CalleDeSerrano46,46,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6874745,40.4270684
106a,2014-05-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 32,CalleDeSerrano32,32,BiciMAD,https://www.wikidata.org/wiki/Q17402113,18,-3.6878868,40.4248642
106b,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 34,CalleDeSerrano34,34,BiciMAD,https://www.wikidata.org/wiki/Q17402113,18,-3.6878604,40.4250085
107,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Recoletos,https://www.wikidata.org/wiki/Q3814551,04-01Recoletos,calle de Serrano,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 8,CalleDeSerrano8,8,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6884243,40.4215952
108,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Goya,https://www.wikidata.org/wiki/Q3814578,04-02Goya, Calle De Las Martires Concepcionistas,,CalleDeLasMartiresConcepcionistas, Calle De Las Martires Concepcionistas 2,CalleDeLasMartiresConcepcionistas2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,27,-3.670653,40.4274425
109,2014-06-26T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Castellana,https://www.wikidata.org/wiki/Q4781,04-06Castellana,calle de José Ortega y Gasset,https://www.wikidata.org/wiki/Q16540548,CalleDeJoseOrtegaYGasset, Calle De Jose Ortega Y Gasset 32,CalleDeJoseOrtegaYGasset32,32,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6815253,40.4301281
111a,2014-06-26T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Gaztambide,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,"calle del Arcipreste de Hita, Madrid",https://www.wikidata.org/wiki/Q27243768,CalleDelArcipresteDeHita, Calle Del Arcipreste De Hita 8,CalleDelArcipresteDeHita8,8,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7174896,40.4335742
111b,2014-06-26T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Gaztambide,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,"calle del Arcipreste de Hita, Madrid",https://www.wikidata.org/wiki/Q27243768,CalleDelArcipresteDeHita, Calle Del Arcipreste De Hita 12,CalleDelArcipresteDeHita12,12,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7177783,40.433982
112,2014-06-26T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,https://www.wikidata.org/wiki/Q64874,09-02Arguelles,paseo de Moret,https://www.wikidata.org/wiki/Q26821443,PaseoDeMoret, Paseo De Moret 11,PaseoDeMoret11,11,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7248727,40.4326267
113,2014-06-26T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,https://www.wikidata.org/wiki/Q16302441,09-01CasaDeCampo,paseo del Pintor Rosales,https://www.wikidata.org/wiki/Q6065691,PaseoDelPintorRosales, Paseo Del Pintor Rosales 38,PaseoDelPintorRosales38,38,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7207145,40.4277472
114,2014-06-26T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,https://www.wikidata.org/wiki/Q64874,09-02Arguelles,calle de Quintana,https://www.wikidata.org/wiki/Q28016208,CalleDeQuintana, Calle De Quintana 13,CalleDeQuintana13,13,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7174151,40.4278211
117,2014-06-29T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Argüelles,https://www.wikidata.org/wiki/Q64874,09-02Arguelles,calle de Altamirano,https://www.wikidata.org/wiki/Q28015954,CalleDeAltamirano, Calle De Altamirano 24,CalleDeAltamirano24,24,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7189152,40.4309046
118,2014-06-26T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer, Calle De Juan Martin El Empecinado,,CalleDeJuanMartinElEmpecinado, Calle De Juan Martin El Empecinado 16,CalleDeJuanMartinElEmpecinado16,16,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.688135,40.4007959
119,2014-06-26T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Atocha,https://www.wikidata.org/wiki/Q3814594,02-07Atocha,calle de Méndez Álvaro,https://www.wikidata.org/wiki/Q5553104,CalleDeMendezAlvaro, Calle De Mendez Alvaro 7,CalleDeMendezAlvaro7,7,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6865777,40.4014567
120,2014-06-26T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer,calle de Palos de la Frontera,https://www.wikidata.org/wiki/Q118669853,CalleDePalosDeLaFrontera, Calle De Palos De La Frontera 27,CalleDePalosDeLaFrontera27,27,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6947791,40.4030362
121,2014-06-26T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Palos de la Frontera,https://www.wikidata.org/wiki/Q521009,02-06PalosDeMoguer,paseo de Santa María de la Cabeza,https://www.wikidata.org/wiki/Q6065630,PaseoDeSantaMariaDeLaCabeza, Paseo De Santa Maria De La Cabeza 58,PaseoDeSantaMariaDeLaCabeza58,58,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6986046,40.4018356
122,2014-06-26T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Almagro,https://www.wikidata.org/wiki/Q10954432,07-04Almagro,calle de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 16,CalleDeSantaEngracia16,16,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6962626,40.429524
123,2014-06-26T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Gaztambide,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,calle de Guzmán el Bueno,https://www.wikidata.org/wiki/Q27031398,CalleDeGuzmanElBueno, Calle De Guzman El Bueno 2,CalleDeGuzmanElBueno2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7134685,40.4306386
124,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Trafalgar,https://www.wikidata.org/wiki/Q10384027,07-03Trafalgar,calle de Manuel Silvela,https://www.wikidata.org/wiki/Q28032364,CalleDeManuelSilvela, Calle De Manuel Silvela 18,CalleDeManuelSilvela18,18,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6993182,40.4308173
125,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Almagro,https://www.wikidata.org/wiki/Q10954432,07-04Almagro,calle de Fernández de la Hoz,https://www.wikidata.org/wiki/Q27314868,CalleDeFernandezDeLaHoz, Calle De Fernandez De La Hoz 29,CalleDeFernandezDeLaHoz29,29,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6948316,40.4353128
126,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Trafalgar,https://www.wikidata.org/wiki/Q10384027,07-03Trafalgar,calle del General Álvarez de Castro,https://www.wikidata.org/wiki/Q28024232,CalleDelGeneralAlvarezDeCastro, Calle Del General Alvarez De Castro 4,CalleDelGeneralAlvarezDeCastro4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7017424,40.4345672
127,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Arapiles,https://www.wikidata.org/wiki/Q10856744,07-02Arapiles,calle de Fernando el Católico,https://www.wikidata.org/wiki/Q27243299,CalleDeFernandoElCatolico, Calle De Fernando El Catolico 19,CalleDeFernandoElCatolico19,19,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7083987,40.4339055
128,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Gaztambide,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,calle de Cea Bermúdez,https://www.wikidata.org/wiki/Q26791743,CalleDeCeaBermudez, Calle De Cea Bermudez 59,CalleDeCeaBermudez59,59,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7155506,40.4390329
128ampliacion,2019-03-18T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Gaztambide,https://www.wikidata.org/wiki/Q10288587,07-01Gaztambide,calle de Cea Bermúdez,https://www.wikidata.org/wiki/Q26791743,CalleDeCeaBermudez, Calle De Cea Bermudez 59,CalleDeCeaBermudez59,59,BiciMAD,https://www.wikidata.org/wiki/Q17402113,3,-3.7156915,40.4390391
129,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de José Abascal,https://www.wikidata.org/wiki/Q27310549,CalleDeJoseAbascal, Calle De Jose Abascal 33,CalleDeJoseAbascal33,33,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6982818,40.4384684
130,2017-06-24T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 129,CalleDeSantaEngracia129,129,BiciMAD,https://www.wikidata.org/wiki/Q17402113,20,-3.7017071,40.4417195
131,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Bravo Murillo,https://www.wikidata.org/wiki/Q5740815,CalleDeBravoMurillo, Calle De Bravo Murillo 44,CalleDeBravoMurillo44,44,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.704022,40.4417543
132,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de Santa Engracia,https://www.wikidata.org/wiki/Q26728109,CalleDeSantaEngracia, Calle De Santa Engracia 168,CalleDeSantaEngracia168,168,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7035911,40.4463889
133,2015-04-07T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de Dulcinea,https://www.wikidata.org/wiki/Q118639334,CalleDeDulcinea, Calle De Dulcinea 3,CalleDeDulcinea3,3,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7000292,40.4471673
134,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,calle de María de Guzmán,https://www.wikidata.org/wiki/Q27310035,CalleDeMariaDeGuzman, Calle De Maria De Guzman 58,CalleDeMariaDeGuzman58,58,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6955114,40.444027
136,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 106,PaseoDeLaCastellana106,106,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6908127,40.4452833
137,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,plaza de la República Argentina,https://www.wikidata.org/wiki/Q29200152,PlazaDeLaRepublicaArgentina, Plaza De La Republica Argentina 6,PlazaDeLaRepublicaArgentina6,6,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6852925,40.4454958
138,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,07-05RiosRosas,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 108,PaseoDeLaCastellana108,108,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6915818,40.4456884
140,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Velázquez,https://www.wikidata.org/wiki/Q20031523,CalleDeVelazquez, Calle De Velazquez 134,CalleDeVelazquez134,134,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6829045,40.438628
140ampliacion,2020-06-28T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Velázquez,https://www.wikidata.org/wiki/Q20031523,CalleDeVelazquez, Calle De Velazquez 134,CalleDeVelazquez134,134,BiciMAD,https://www.wikidata.org/wiki/Q17402113,3,-3.6829127,40.4385198
141,2015-04-07T00:00:00Z,Chamberí,https://www.wikidata.org/wiki/Q1763370,Almagro,https://www.wikidata.org/wiki/Q10954432,07-04Almagro,paseo de la Castellana,https://www.wikidata.org/wiki/Q1473674,PaseoDeLaCastellana, Paseo De La Castellana 43,PaseoDeLaCastellana43,43,BiciMAD,https://www.wikidata.org/wiki/Q17402113,12,-3.6892902,40.4354253
143,2015-04-07T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,https://www.wikidata.org/wiki/Q4779,04-05Lista,calle de Diego de León,https://www.wikidata.org/wiki/Q28059485,CalleDeDiegoDeLeon, Calle De Diego De Leon 54,CalleDeDiegoDeLeon54,54,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6782355,40.434616
144,2015-06-23T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,https://www.wikidata.org/wiki/Q4779,04-05Lista,calle de Juan Bravo,https://www.wikidata.org/wiki/Q28054647,CalleDeJuanBravo, Calle De Juan Bravo 50,CalleDeJuanBravo50,50,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6754628,40.4323192
145,2015-04-07T00:00:00Z,Salamanca,https://www.wikidata.org/wiki/Q1773521,Lista,https://www.wikidata.org/wiki/Q4779,04-05Lista,calle de José Ortega y Gasset,https://www.wikidata.org/wiki/Q16540548,CalleDeJoseOrtegaYGasset, Calle De Jose Ortega Y Gasset 87,CalleDeJoseOrtegaYGasset87,87,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.671401,40.4297717
146,2015-06-23T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso, Calle De Maria Francisca,,CalleDeMariaFrancisca, Calle De Maria Francisca 1,CalleDeMariaFrancisca1,1,BiciMAD,https://www.wikidata.org/wiki/Q17402113,18,-3.67879,40.4442406
147,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,avenida del Doctor Arce,https://www.wikidata.org/wiki/Q29199638,AvenidaDelDoctorArce, Avenida Del Doctor Arce 45,AvenidaDelDoctorArce45,45,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6795811,40.4483353
148,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,calle de Serrano,https://www.wikidata.org/wiki/Q5740879,CalleDeSerrano, Calle De Serrano 210,CalleDeSerrano210,210,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6816993,40.4510203
149,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,El Viso,https://www.wikidata.org/wiki/Q4778,05-01ElViso,paseo de La Habana,https://www.wikidata.org/wiki/Q28059068,PaseoDeLaHabana, Paseo De La Habana 42,PaseoDeLaHabana42,42,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6878512,40.4498448
151,2015-04-07T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de Orense,https://www.wikidata.org/wiki/Q26761687,CalleDeOrense, Calle De Orense 10,CalleDeOrense10,10,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6952023,40.4488617
152,2015-04-07T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,avenida del General Perón,https://www.wikidata.org/wiki/Q26761632,AvenidaDelGeneralPeron, Avenida Del General Peron 4,AvenidaDelGeneralPeron4,4,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6989497,40.4527163
153,2015-04-07T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,avenida del General Perón,https://www.wikidata.org/wiki/Q26761632,AvenidaDelGeneralPeron, Avenida Del General Peron 36,AvenidaDelGeneralPeron36,36,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6930894,40.45235
154,2015-04-07T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de Orense,https://www.wikidata.org/wiki/Q26761687,CalleDeOrense, Calle De Orense 36,CalleDeOrense36,36,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6946736,40.4547769
155,2015-04-07T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Cuatro Caminos,https://www.wikidata.org/wiki/Q5824684,06-02CuatroCaminos,calle de San Germán,https://www.wikidata.org/wiki/Q26750807,CalleDeSanGerman, Calle De San Germán 55,CalleDeSanGerman55,55,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.700864,40.4572863
156,2015-04-07T00:00:00Z,Tetuán,https://www.wikidata.org/wiki/Q1773540,Castillejos,https://www.wikidata.org/wiki/Q11913212,06-03Castillejos,calle de Sor Ángela de la Cruz,https://www.wikidata.org/wiki/Q21011321,CalleDeSorAngelaDeLaCruz, Calle De Sor Angela De La Cruz 2,CalleDeSorAngelaDeLaCruz2,2,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6913229,40.4592406
158,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica,avenida de Alberto Alcocer,https://www.wikidata.org/wiki/Q26833742,AvenidaDeAlbertoAlcocer, Avenida De Alberto Alcocer 22,AvenidaDeAlbertoAlcocer22,22,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6847049,40.45862
159,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica,paseo de La Habana,https://www.wikidata.org/wiki/Q28059068,PaseoDeLaHabana, Paseo De La Habana 63,PaseoDeLaHabana63,63,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6837348,40.4542549
160,2015-04-07T00:00:00Z,Chamartín,https://www.wikidata.org/wiki/Q1766348,Hispanoamérica,https://www.wikidata.org/wiki/Q3814573,05-04Hispanoamerica,calle de Colombia,https://www.wikidata.org/wiki/Q118275227,CalleDeColombia, Calle De Colombia 7,CalleDeColombia7,7,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6766176,40.4571995
161,2015-04-07T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,https://www.wikidata.org/wiki/Q16302441,09-01CasaDeCampo,Paseo de la Florida,https://www.wikidata.org/wiki/Q5576961,PaseoDeLaFlorida, Paseo De La Florida 8,PaseoDeLaFlorida8,8,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7220624,40.4221372
161ampliacion,2018-09-15T00:00:00Z,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Casa de Campo,https://www.wikidata.org/wiki/Q16302441,09-01CasaDeCampo,Paseo de la Florida,https://www.wikidata.org/wiki/Q5576961,PaseoDeLaFlorida, Paseo De La Florida 6,PaseoDeLaFlorida6,6,BiciMAD,https://www.wikidata.org/wiki/Q17402113,3,-3.7219659,40.4220566
162,2015-04-07T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Acacias,https://www.wikidata.org/wiki/Q3319190,02-02Acacias, Paseo De Los Olmos,,PaseoDeLosOlmos, Paseo De Los Olmos 28,PaseoDeLosOlmos28,28,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.7107559,40.4035176
164,2015-04-07T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Delicias,https://www.wikidata.org/wiki/Q3773736,02-05Delicias,paseo de las Delicias,https://www.wikidata.org/wiki/Q6065662,PaseoDeLasDelicias, Paseo De Las Delicias 94,PaseoDeLasDelicias94,94,BiciMAD,https://www.wikidata.org/wiki/Q17402113,24,-3.6944851,40.3971366
165,2019-09-13T00:00:00Z,Arganzuela,https://www.wikidata.org/wiki/Q2000929,La Chopera,https://www.wikidata.org/wiki/Q3773750,02-03Chopera,paseo de la Chopera,https://www.wikidata.org/wiki/Q27044458,PaseoDeLaChopera, Paseo De La Chopera 49,PaseoDeLaChopera49,49,BiciMAD,https://www.wikidata.org/wiki/Q17402113,27,-3.6976134,40.3928841
